,Date,Trips over the past 24-hours (midnight to 11:59pm),Cumulative trips (since launch):,Miles traveled today (midnight to 11:59 pm),Miles traveled to date:,Total Annual Members,Annual Member Sign-Ups (midnight to 11:59 pm),24-Hour Passes Purchased (midnight to 11:59 pm),7-Day Passes Purchased (midnight to 11:59 pm),24-Hour Passes Purchased (midnight to 11:59 pm)	7-Day Passes Purchased (midnight to 11:59 pm),Total Annual Memberships Sold,Cumulative trips (since launch),Miles traveled to date,Total Annual Members (All Time),3-Day Passes Purchased (midnight to 11:59 pm)
81,12/21/2015,29800,24189258,54373.0,44149255,,,494,29,,,,,158772.0,
82,12/22/2015,22941,24212199,39410.0,44188665,,,274,26,,,,,158793.0,
83,12/23/2015,14817,24227016,28228.0,44216893,,,172,19,,,,,158825.0,
84,12/24/2015,18445,24245461,35231.0,44252124,,,660,64,,,,,158844.0,
85,12/25/2015,12331,24257792,37829.0,44289953,,,2171,84,,,,,158883.0,
86,12/26/2015,13912,24271704,30690.0,44320643,,,1021,96,,,,,158933.0,
87,12/27/2015,13176,24284880,30096.0,44350739,,,1064,83,,,,,158993.0,
88,12/28/2015,18889,24303769,39889.0,44390628,,,756,69,,,,,159046.0,
89,12/29/2015,13347,24317116,24451.0,44415079,,,211,36,,,,,159081.0,
90,12/30/2015,22476,24339592,43736.0,44458815,,,888,57,,,,,159148.0,
91,12/31/2015,20375,24359967,40032.0,44498847,,,1072,54,,,,,159215.0,
0,4/1/2016,34448,26384204,67595.0,48286873,,,1113,82,,,,,163963.0,0.0
1,4/2/2016,21838,26406042,46206.0,48333079,,,1193,63,,,,,164031.0,0.0
2,4/3/2016,15321,26421363,28615.0,48361694,,,448,31,,,,,164102.0,0.0
3,4/4/2016,12302,26433665,20143.0,48381837,,,49,19,,,,,164167.0,0.0
4,4/5/2016,26236,26459901,43723.0,48425560,,,341,56,,,,,164237.0,0.0
5,4/6/2016,29364,26489265,48901.0,48474461,,,443,37,,,,,164310.0,0.0
6,4/7/2016,30400,26519665,54591.0,48529052,,,280,65,,,,,164366.0,0.0
7,4/8/2016,30811,26550476,53039.0,48582091,,,542,51,,,,,164425.0,0.0
8,4/9/2016,12698,26563174,21151.0,48603242,,,346,21,,,,,164455.0,0.0
9,4/10/2016,23228,26586402,49190.0,48652432,,,1508,48,,,,,164536.0,0.0
10,4/11/2016,32048,26618450,59206.0,48711638,,,668,82,,,,,164632.0,0.0
11,4/12/2016,23765,26642215,43504.0,48755142,,,316,50,,,,,164703.0,0.0
12,4/13/2016,37538,26679753,71788.0,48826930,,,761,106,,,,,164790.0,0.0
13,4/14/2016,38502,26718255,88278.0,48915208,,,963,93,,,,,164885.0,0.0
14,4/15/2016,39676,26757931,86981.0,49002189,,,1273,118,,,,,164996.0,0.0
15,4/16/2016,36148,26794079,102228.0,49104417,,,3726,141,,,,,165139.0,0.0
16,4/17/2016,38838,26832917,115805.0,49220222,,,4348,190,,,,,165354.0,0.0
17,4/18/2016,43989,26876906,102730.0,49322952,,,1595,197,,,,,165576.0,0.0
18,4/19/2016,46075,26922981,107515.0,49430467,,,1130,184,,,,,165812.0,0.0
19,4/20/2016,44542,26967523,104249.0,49534716,,,1160,116,,,,,166002.0,0.0
20,4/21/2016,45568,27013091,104484.0,49639200,,,1307,149,,,,,166153.0,0.0
21,4/22/2016,48806,27061897,113556.0,49752756,,,4230,105,,,,,166319.0,0.0
22,4/23/2016,33631,27095528,96274.0,49849030,,,3309,155,,,,,166462.0,0.0
23,4/24/2016,37862,27133390,115132.0,49964162,,,4026,177,,,,,166692.0,0.0
24,4/25/2016,42303,27175693,100925.0,50065087,,,1698,170,,,,,166902.0,0.0
25,4/26/2016,34639,27210332,75454.0,50140541,,,741,97,,,,,167048.0,0.0
26,4/27/2016,41931,27252263,93272.0,50233813,,,1395,110,,,,,167196.0,0.0
27,4/28/2016,37428,27289691,74857.0,50308670,,,927,95,,,,,167311.0,0.0
28,4/29/2016,34878,27324569,78020.0,50386690,,,1051,122,,,,,167439.0,0.0
29,4/30/2016,38258,27362827,110776.0,50497466,,,4244,165,,,,,167638.0,0.0
30,5/1/2016,10697,27373524,29020.0,50526486,,,260,24,,,,,167721.0,0.0
31,5/2/2016,38536,27412060,84418.0,50610904,,,967,152,,,,,167842.0,0.0
32,5/3/2016,22858,27434918,57652.0,50668556,,,350,45,,,,,167987.0,0.0
33,5/4/2016,31619,27466537,67962.0,50736518,,,449,84,,,,,168111.0,0.0
34,5/5/2016,39903,27506440,80750.0,50817268,,,970,107,,,,,168262.0,0.0
35,5/6/2016,18860,27525300,42069.0,50859337,,,275,45,,,,,168326.0,0.0
36,5/7/2016,31078,27556378,78977.0,50938314,,,2293,133,,,,,168427.0,0.0
37,5/8/2016,31197,27587575,84464.0,51022778,,,2773,157,,,,,168582.0,0.0
38,5/9/2016,45724,27633299,103071.0,51125849,,,1389,195,,,,,168779.0,0.0
39,5/10/2016,44849,27678148,89755.0,51215604,,,876,133,,,,,168979.0,0.0
40,5/11/2016,51181,27729329,106139.0,51321743,,,1531,147,,,,,169209.0,0.0
41,5/12/2016,52273,27781602,115823.0,51437566,,,1971,169,,,,,169407.0,0.0
42,5/13/2016,32391,27813993,68317.0,51505883,,,855,92,,,,,169570.0,0.0
43,5/14/2016,42063,27856056,108807.0,51614690,,,4186,212,,,,,169769.0,0.0
44,5/15/2016,28662,27884718,64857.0,51679547,,,1865,116,,,,,169933.0,0.0
45,5/16/2016,42787,27927505,94791.0,51774338,,,1362,186,,,,,170102.0,0.0
46,5/17/2016,43396,27970901,80744.0,51855082,,,1012,154,,,,,170276.0,0.0
47,5/18/2016,44803,28015704,93320.0,51948402,,,1120,121,,,,,170465.0,0.0
48,5/19/2016,49184,28064888,104291.0,52052693,,,1471,0,,,,,170680.0,151.0
49,5/20/2016,52544,28117432,118192.0,52170885,,,2349,0,,,,,170960.0,184.0
50,5/21/2016,30524,28147956,72663.0,52243548,,,2174,0,,,,,171147.0,138.0
51,5/22/2016,37804,28185760,98270.0,52341818,,,3159,0,,,,,171349.0,131.0
52,5/23/2016,48578,28234338,109072.0,52450890,,,1549,0,,,,,171680.0,177.0
53,5/24/2016,34799,28269137,68156.0,52519046,,,696,0,,,,,171898.0,98.0
54,5/25/2016,53441,28322578,125803.0,52644849,,,1702,0,,,,,172154.0,191.0
55,5/26/2016,52134,28374712,124751.0,52769600,,,1646,0,,,,,172386.0,195.0
56,5/27/2016,46943,28421655,106768.0,52876368,,,1988,0,,,,,172638.0,221.0
57,5/28/2016,34233,28455888,95897.0,52972265,,,3634,0,,,,,172831.0,296.0
58,5/29/2016,36881,28492769,114069.0,53086334,,,4820,0,,,,,173090.0,161.0
59,5/30/2016,32627,28525396,94241.0,53180575,,,2782,0,,,,,173422.0,134.0
60,5/31/2016,49774,28575170,106059.0,53286634,,,1492,0,,,,,174137.0,212.0
61,6/1/2016,54662,28629832,127143.0,53413777,,,1513,0,,,,,174344.0,156.0
62,6/2/2016,54401,28684233,124918.0,53538695,,,1649,0,,,,,174516.0,162.0
63,6/3/2016,38975,28723208,85292.0,53623987,,,1023,0,,,,,174633.0,118.0
64,6/4/2016,40973,28764181,107610.0,53731597,,,3824,0,,,,,174797.0,159.0
65,6/5/2016,22395,28786576,54320.0,53785917,,,1133,0,,,,,174912.0,57.0
66,6/6/2016,52130,28838706,123879.0,53909796,,,1861,0,,,,,175118.0,208.0
67,6/7/2016,51761,28890467,114761.0,54024557,,,1331,0,,,,,175293.0,127.0
68,6/8/2016,42063,28932530,89460.0,54114017,,,673,0,,,,,175420.0,74.0
69,6/9/2016,52885,28985415,127585.0,54241602,,,1556,0,,,,,175557.0,168.0
70,6/10/2016,53235,29038650,119143.0,54360745,,,2022,0,,,,,175697.0,207.0
71,6/11/2016,40980,29079630,111784.0,54472529,,,3432,0,,,,,175901.0,126.0
72,6/12/2016,40636,29120266,117814.0,54590343,,,3335,0,,,,,176087.0,173.0
73,6/13/2016,49069,29169335,110720.0,54701063,,,1364,0,,,,,176273.0,200.0
74,6/14/2016,54813,29224148,116030.0,54817093,,,1471,0,,,,,176467.0,153.0
75,6/15/2016,55049,29279197,122197.0,54939290,,,1524,0,,,,,176711.0,154.0
76,6/16/2016,46198,29325395,100175.0,55039465,,,1104,0,,,,,176865.0,144.0
77,6/17/2016,54236,29379631,121671.0,55161136,,,2677,0,,,,,177053.0,155.0
78,6/18/2016,48901,29428532,143869.0,55305005,,,6432,0,,,,,177210.0,158.0
79,6/19/2016,45270,29473802,137558.0,55442563,,,5555,0,,,,,177370.0,151.0
80,6/20/2016,52247,29526049,119765.0,55562328,,,1488,0,,,,,177660.0,211.0
81,6/21/2016,53564,29579613,116215.0,55678543,,,1331,0,,,,,177895.0,144.0
82,6/22/2016,55749,29635362,119611.0,55798154,,,1476,0,,,,,178168.0,157.0
83,6/23/2016,53206,29688568,115262.0,55913416,,,1253,0,,,,,178354.0,160.0
84,6/24/2016,54186,29742754,123440.0,56036856,,,2142,0,,,,,178545.0,224.0
85,6/25/2016,43000,29785754,123815.0,56160671,,,4069,0,,,,,178715.0,176.0
86,6/26/2016,42992,29828746,117472.0,56278143,,,3784,0,,,,,178893.0,156.0
87,6/27/2016,47023,29875769,100253.0,56378396,,,1400,0,,,,,179061.0,164.0
88,6/28/2016,49593,29925362,99918.0,56478314,,,1099,0,,,,,179215.0,114.0
89,6/29/2016,54882,29980244,114793.0,56593107,,,1402,0,,,,,179403.0,128.0
90,6/30/2016,54843,30035087,125575.0,56718682,,,1571,0,,,,,179625.0,141.0
0,1/1/2016,11009,24371025,24429.0,44606414,,,919,51,,,,,159362.0,
1,1/2/2016,14587,24385612,29093.0,44635507,,,877,34,,,,,159403.0,
2,1/3/2016,15499,24401111,29616.0,44665123,,,784,27,,,,,159459.0,
3,1/4/2016,19593,24420704,36172.0,44701295,,,166,33,,,,,159502.0,
4,1/5/2016,18053,24438757,32049.0,44733344,,,121,22,,,,,159534.0,
5,1/6/2016,24569,24463326,40996.0,44774340,,,265,27,,,,,159564.0,
6,1/7/2016,27773,24491099,45986.0,44820326,,,318,24,,,,,159588.0,
7,1/8/2016,28709,24519808,47061.0,44867387,,,364,28,,,,,159621.0,
8,1/9/2016,20846,24540654,37341.0,44904728,,,632,20,,,,,159654.0,
9,1/10/2016,14275,24554929,25404.0,44930132,,,391,18,,,,,159682.0,
10,1/11/2016,22937,24577866,37393.0,44967525,,,155,32,,,,,159731.0,
11,1/12/2016,25211,24603077,38958.0,45006483,,,151,23,,,,,159761.0,
12,1/13/2016,21133,24624210,31608.0,45038091,,,82,15,,,,,159792.0,
13,1/14/2016,23780,24647990,37295.0,45075386,,,123,29,,,,,159813.0,
14,1/15/2016,28435,24676425,45993.0,45121379,,,379,27,,,,,159841.0,
15,1/16/2016,19178,24695603,35791.0,45157170,,,803,37,,,,,159885.0,
16,1/17/2016,12024,24707627,20487.0,45177657,,,387,22,,,,,159910.0,
17,1/18/2016,12718,24720345,19998.0,45197655,,,123,13,,,,,159931.0,
18,1/19/2016,17281,24737626,26966.0,45224621,,,64,12,,,,,159957.0,
19,1/20/2016,23419,24761045,35477.0,45260098,,,126,11,,,,,159972.0,
20,1/21/2016,23671,24784716,36048.0,45296146,,,133,15,,,,,159991.0,
21,1/22/2016,20950,24805666,31344.0,45327490,,,115,6,,,,,160004.0,
22,1/23/2016,0,24805666,0.0,45327490,,,0,0,,,,,160005.0,
23,1/24/2016,0,24805666,0.0,45327490,,,0,0,,,,,160013.0,
24,1/25/2016,0,24805666,0.0,45327490,,,0,0,,,,,160020.0,
25,1/26/2016,0,24805666,0.0,45327490,,,0,0,,,,,160028.0,
26,1/27/2016,6760,24812426,13698.0,45341188,,,54,6,,,,,160039.0,
27,1/28/2016,11944,24824370,22314.0,45363502,,,81,9,,,,,160053.0,
28,1/29/2016,16028,24840398,26896.0,45390398,,,118,27,,,,,160064.0,
29,1/30/2016,12964,24853362,23350.0,45413748,,,328,23,,,,,160084.0,
30,1/31/2016,16112,24869474,31280.0,45445028,,,533,17,,,,,160118.0,
31,2/1/2016,24334,24893808,42380.0,45487408,,,202,31,,,,,160160.0,
32,2/2/2016,28527,24922335,47742.0,45535150,,,280,31,,,,,160189.0,
33,2/3/2016,16203,24938538,24225.0,45559375,,,63,12,,,,,160216.0,
34,2/4/2016,27765,24966303,47458.0,45606833,,,304,24,,,,,160247.0,
35,2/5/2016,13669,24979972,25538.0,45632371,,,102,7,,,,,160257.0,
36,2/6/2016,16933,24996905,38782.0,45671153,,,586,35,,,,,160280.0,
37,2/7/2016,17605,25014510,31524.0,45702677,,,622,30,,,,,160316.0,
38,2/8/2016,19026,25033536,28648.0,45731325,,,80,20,,,,,160335.0,
39,2/9/2016,22740,25056276,40198.0,45771523,,,156,9,,,,,160364.0,
40,2/10/2016,22418,25078694,38402.0,45809925,,,130,17,,,,,160395.0,
41,2/11/2016,18747,25097441,27783.0,45837708,,,87,15,,,,,160425.0,
42,2/12/2016,16445,25113886,27143.0,45864851,,,104,16,,,,,160450.0,
43,2/13/2016,6625,25120511,11589.0,45876440,,,46,4,,,,,160459.0,
44,2/14/2016,4652,25125163,6934.0,45883374,,,78,4,,,,,160468.0,
45,2/15/2016,5883,25131046,8747.0,45892121,,,43,1,,,,,160480.0,
46,2/16/2016,14225,25145271,27802.0,45919923,,,53,19,,,,,160505.0,
47,2/17/2016,23572,25168843,38304.0,45958227,,,182,26,,,,,160528.0,
48,2/18/2016,22261,25191104,34431.0,45992658,,,202,26,,,,,160550.0,
49,2/19/2016,21959,25213063,35317.0,46027975,,,268,17,,,,,160568.0,
50,2/20/2016,24484,25237547,53540.0,46081515,,,1710,50,,,,,160618.0,
51,2/21/2016,20052,25257599,41645.0,46123160,,,1228,29,,,,,160685.0,
52,2/22/2016,28233,25285832,48237.0,46171397,,,455,37,,,,,160749.0,
53,2/23/2016,16133,25301965,26379.0,46197776,,,62,10,,,,,160784.0,
54,2/24/2016,9761,25311726,14994.0,46212770,,,38,3,,,,,160814.0,
55,2/25/2016,25102,25336828,42707.0,46255477,,,237,23,,,,,160849.0,
56,2/26/2016,22574,25359402,36101.0,46291578,,,254,19,,,,,160887.0,
57,2/27/2016,17226,25376628,37583.0,46329161,,,706,18,,,,,160910.0,
58,2/28/2016,25440,25402068,61595.0,46390756,,,2335,43,,,,,160982.0,
59,2/29/2016,27957,25430025,47933.0,46438689,,,376,58,,,,,161089.0,
60,3/1/2016,30509,25460534,55160.0,46493849,,,470,66,,,,,161146.0,
61,3/2/2016,26195,25486729,43535.0,46537384,,,235,35,,,,,161198.0,
62,3/3/2016,24061,25510790,37848.0,46575232,,,215,22,,,,,161243.0,
63,3/4/2016,17369,25528159,29100.0,46604332,,,150,16,,,,,161268.0,
64,3/5/2016,18023,25546182,36875.0,46641207,,,785,46,,,,,161310.0,
65,3/6/2016,18832,25565014,36377.0,46677584,,,837,40,,,,,161379.0,
66,3/7/2016,31492,25596506,56232.0,46733816,,,633,58,,,,,161493.0,
67,3/8/2016,36521,25633027,67958.0,46801774,,,723,98,,,,,161604.0,
68,3/9/2016,41489,25674516,81662.0,46883436,,,1226,125,,,,,161732.0,
69,3/10/2016,42252,25716768,82079.0,46965515,,,1271,111,,,,,161867.0,
70,3/11/2016,38193,25754961,76636.0,47042151,,,1266,79,,,,,161987.0,
71,3/12/2016,32770,25787731,81491.0,47123642,,,3247,105,,,,,162086.0,
72,3/13/2016,27549,25815280,63214.0,47186856,,,2216,67,,,,,162214.0,
73,3/14/2016,10930,25826210,16498.0,47203354,,,70,17,,,,,162289.0,
74,3/15/2016,31595,25857805,57722.0,47261076,,,582,79,,,,,162380.0,
75,3/16/2016,36067,25893872,68713.0,47329789,,,930,78,,,,,162482.0,
76,3/17/2016,35390,25929262,65353.0,47395142,,,785,98,,,,,162583.0,
77,3/18/2016,34647,25963909,69122.0,47464264,,,933,87,,,,,162670.0,
78,3/19/2016,24048,25987957,49113.0,47513377,,,1411,69,,,,,162733.0,
79,3/20/2016,16676,26004633,29737.0,47543114,,,633,40,,,,,162795.0,
80,3/21/2016,26414,26031047,44457.0,47587571,,,428,57,,,,,162890.0,
81,3/22/2016,33496,26064543,62248.0,47649819,,,705,99,,,,,163000.0,
82,3/23/2016,40981,26105524,80289.0,47730108,,,1279,120,,,,,163136.0,
83,3/24/2016,36495,26142019,67590.0,47797698,,,1045,101,,,,,163216.0,
84,3/25/2016,34091,26176110,70525.0,47868223,,,1684,128,,,,,163320.0,
85,3/26/2016,27474,26203584,67267.0,47935490,,,2834,108,,,,,163407.0,
86,3/27/2016,22481,26226065,52462.0,47987952,,,2080,67,,,,,163501.0,
87,3/28/2016,20344,26246409,35548.0,48023500,,,375,60,,,,,163589.0,
88,3/29/2016,31481,26277890,55067.0,48078567,,,588,97,,,,,163681.0,
89,3/30/2016,33674,26311564,61264.0,48139831,,,769,64,,,,,163770.0,
90,3/31/2016,38192,26349756,79447.0,48219278,,,1141,91,,,,,163865.0,
0,7/1/16,39665,30074752,82871.0,56801553,,,1316,,,,,,179756.0,139.0
1,7/2/16,35835,30110587,111151.0,56912704,,,3596,,,,,,179903.0,314.0
2,7/3/16,35347,30145934,111116.0,57023820,,,4095,,,,,,180016.0,169.0
3,7/4/16,34859,30180793,109745.0,57133565,,,3826,,,,,,180158.0,155.0
4,7/5/16,43736,30224529,92107.0,57225672,,,1357,,,,,,180338.0,160.0
5,7/6/16,51336,30275865,109240.0,57334912,,,1288,,,,,,180540.0,153.0
6,7/7/16,48724,30324589,99975.0,57434887,,,1255,,,,,,180725.0,113.0
7,7/8/16,44400,30368989,91632.0,57526519,,,1258,,,,,,180852.0,152.0
8,7/9/16,38138,30407127,107359.0,57633878,,,2844,,,,,,180990.0,145.0
9,7/10/16,41985,30449112,123282.0,57757160,,,3280,,,,,,181172.0,137.0
10,7/11/16,52853,30501965,122260.0,57879420,,,1440,,,,,,181381.0,211.0
11,7/12/16,56515,30558480,120414.0,57999834,,,1472,,,,,,181571.0,192.0
12,7/13/16,55471,30613951,121029.0,58120863,,,1510,,,,,,181748.0,146.0
13,7/14/16,50345,30664296,108541.0,58229404,,,1326,,,,,,181877.0,126.0
14,7/15/16,48558,30712854,104701.0,58334105,,,1709,,,,,,182016.0,173.0
15,7/16/16,38405,30751259,103429.0,58437534,,,3281,,,,,,182144.0,122.0
16,7/17/16,41346,30792605,120635.0,58558169,,,3440,,,,,,182314.0,153.0
17,7/18/16,43681,30836286,97216.0,58655385,,,1062,,,,,,182488.0,154.0
18,7/19/16,54587,30890873,116806.0,58772191,,,1498,,,,,,182624.0,139.0
19,7/20/16,57213,30948086,128799.0,58900990,,,1601,,,,,,182792.0,158.0
20,7/21/16,54832,31002918,128476.0,59029466,,,1553,,,,,,182950.0,161.0
21,7/22/16,49185,31052103,105666.0,59135132,,,1701,,,,,,183072.0,176.0
22,7/23/16,37522,31089625,101810.0,59236942,,,2932,,,,,,183177.0,138.0
23,7/24/16,39634,31129259,113680.0,59350622,,,2966,,,,,,183332.0,114.0
24,7/25/16,35376,31164635,85145.0,59435767,,,920,,,,,,183473.0,150.0
25,7/26/16,52904,31217539,108783.0,59544550,,,1385,,,,,,183595.0,168.0
26,7/27/16,54148,31271687,115744.0,59660294,,,1403,,,,,,183731.0,132.0
27,7/28/16,50134,31321821,98694.0,59758988,,,1292,,,,,,183846.0,123.0
28,7/29/16,37693,31359514,81355.0,59840343,,,1441,,,,,,183937.0,162.0
29,7/30/16,27780,31387294,72197.0,59912540,,,2242,,,,,,184039.0,112.0
30,7/31/16,27651,31414945,70377.0,59982917,,,1641,,,,,,184157.0,82.0
31,8/1/16,49395,31464340,101134.0,60084051,,,1359,,,,,,184325.0,166.0
32,8/2/16,56744,31521084,116187.0,60200238,,,1636,,,,,,184558.0,181.0
33,8/3/16,56992,31578076,118370.0,60318608,,,1827,,,,,,184766.0,143.0
34,8/4/16,56587,31634663,118563.0,60437171,,,1778,,,,,,184960.0,148.0
35,8/5/16,53286,31687949,116534.0,60553705,,,2012,,,,,,185186.0,185.0
36,8/6/16,44209,31732158,125188.0,60678893,,,4159,,,,,,185436.0,153.0
37,8/7/16,43631,31775789,116183.0,60795076,,,3856,,,,,,185682.0,149.0
38,8/8/16,52251,31828040,115847.0,60910923,,,1753,,,,,,185956.0,184.0
39,8/9/16,56101,31884141,114892.0,61025815,,,1701,,,,,,186223.0,165.0
40,8/10/16,50100,31934241,101761.0,61127576,,,1158,,,,,,186401.0,109.0
41,8/11/16,47420,31981661,93639.0,61221215,,,1238,,,,,,186596.0,152.0
42,8/12/16,44729,32026390,90685.0,61311900,,,1467,,,,,,186771.0,144.0
43,8/13/16,38903,32065293,100035.0,61411935,,,3333,,,,,,186990.0,125.0
44,8/14/16,32961,32098254,74055.0,61485990,,,2154,,,,,,187173.0,91.0
45,8/15/16,49056,32147310,107305.0,61593295,,,1417,,,,,,187394.0,175.0
46,8/16/16,50411,32197721,103010.0,61696305,,,1295,,,,,,187601.0,164.0
47,8/17/16,53983,32251704,113583.0,61809888,,,1430,,,,,,187820.0,138.0
48,8/18/16,53209,32304913,115041.0,61924929,,,1459,,,,,,187998.0,163.0
49,8/19/16,51658,32356571,110723.0,62035652,,,1862,,,,,,188186.0,175.0
50,8/20/16,45808,32402379,138864.0,62174516,,,4385,,,,,,188499.0,167.0
51,8/21/16,35041,32437420,96941.0,62271457,,,2664,,,,,,188725.0,127.0
52,8/22/16,54201,32491621,118995.0,62390452,,,1679,,,,,,188996.0,192.0
53,8/23/16,58665,32550286,127012.0,62517464,,,1675,,,,,,189297.0,170.0
54,8/24/16,58134,32608420,127066.0,62644530,,,1597,,,,,,189577.0,160.0
55,8/25/16,53480,32661900,111985.0,62756515,,,1436,,,,,,189856.0,169.0
56,8/26/16,52026,32713926,112005.0,62868520,,,1878,,,,,,190156.0,197.0
57,8/27/16,45673,32759599,120578.0,62989098,,,3767,,,,,,190480.0,173.0
58,8/28/16,44639,32804238,121056.0,63110154,,,3560,,,,,,190844.0,159.0
59,8/29/16,53279,32857517,115101.0,63225255,,,1530,,,,,,191255.0,174.0
60,8/30/16,57392,32914909,121098.0,63346353,,,1510,,,,,,191713.0,160.0
61,8/31/16,57200,32972109,118815.0,63465168,,,1320,,,,,,192380.0,136.0
62,9/1/16,38174,33010283,77415.0,63542583,,,714,,,,,,192592.0,104.0
63,9/2/16,52999,33063282,126790.0,63669373,,,2314,,,,,,192814.0,252.0
64,9/3/16,41629,33104911,117476.0,63786849,,,4009,,,,,,193055.0,268.0
65,9/4/16,46020,33150931,140347.0,63927196,,,5467,,,,,,193326.0,185.0
66,9/5/16,45431,33196362,118022.0,64045218,,,3778,,,,,,193677.0,190.0
67,9/6/16,52432,33248794,108743.0,64153961,,,1018,,,,,,194065.0,178.0
68,9/7/16,60278,33309072,130391.0,64284352,,,1328,,,,,,194396.0,199.0
69,9/8/16,61551,33370623,130259.0,64414611,,,1511,,,,,,194674.0,179.0
70,9/9/16,56804,33427427,118213.0,64532824,,,1582,,,,,,194908.0,178.0
71,9/10/16,48454,33475881,127252.0,64660076,,,3549,,,,,,195189.0,229.0
72,9/11/16,52238,33528119,136353.0,64796429,,,3572,,,,,,195499.0,216.0
73,9/12/16,61083,33589202,127447.0,64923876,,,1620,,,,,,195832.0,225.0
74,9/13/16,64818,33654020,135366.0,65059242,,,1462,,,,,,196122.0,198.0
75,9/14/16,58928,33712948,121511.0,65180753,,,1369,,,,,,196388.0,157.0
76,9/15/16,67312,33780260,140436.0,65321189,,,1612,,,,,,196637.0,240.0
77,9/16/16,65257,33845517,145454.0,65466643,,,2047,,,,,,196886.0,225.0
78,9/17/16,59199,33904716,154037.0,65620680,,,5117,,,,,,197163.0,210.0
79,9/18/16,51685,33956401,131788.0,65752468,,,3191,,,,,,197449.0,159.0
80,9/19/16,34205,33990606,67180.0,65819648,,,555,,,,,,197620.0,101.0
81,9/20/16,64881,34055487,135085.0,65954733,,,1454,,,,,,197880.0,200.0
82,9/21/16,65453,34120940,142356.0,66097089,,,1566,,,,,,198118.0,182.0
83,9/22/16,67762,34188702,146370.0,66243459,,,1681,,,,,,198363.0,207.0
84,9/23/16,65499,34254201,142458.0,66385917,,,2053,,,,,,198577.0,248.0
85,9/24/16,53258,34307459,137355.0,66523272,,,3990,,,,,,198827.0,212.0
86,9/25/16,53563,34361022,143312.0,66666584,,,3871,,,,,,199198.0,169.0
87,9/26/16,61120,34422142,128011.0,66794595,,,1375,,,,,,199480.0,170.0
88,9/27/16,61334,34483476,122347.0,66916942,,,1175,,,,,,199739.0,150.0
89,9/28/16,59456,34542932,120072.0,67037014,,,931,,,,,,199989.0,107.0
90,9/29/16,55550,34598482,104364.0,67141378,,,808,,,,,,200201.0,131.0
91,9/30/16,21368,34619850,45194.0,67186572,,,175,,,,,,200447.0,20.0
0,10/1/2016,39809,"34,659,659",91771.0,"67,278,343",,,2017,,,,,,200544.0,133.0
1,10/2/2016,41018,"34,700,677",100425.0,"67,378,768",,,2147,,,,,,200664.0,119.0
2,10/3/2016,56369,"34,757,046",116682.0,"67,495,450",,,1514,,,,,,200829.0,183.0
3,10/4/2016,60196,"34,817,242",123551.0,"67,619,001",,,1035,,,,,,200954.0,144.0
4,10/5/2016,65031,"34,882,273",126942.0,"67,745,943",,,1240,,,,,,201115.0,160.0
5,10/6/2016,67580,"34,949,853",137567.0,"67,883,510",,,1580,,,,,,201234.0,205.0
6,10/7/2016,65881,"35,015,734",142612.0,"68,026,122",,,2398,,,,,,201369.0,222.0
7,10/8/2016,34624,"35,050,358",86818.0,"68,112,940",,,2002,,,,,,201485.0,160.0
8,10/9/2016,21687,"35,072,045",46334.0,"68,159,274",,,713,,,,,,201539.0,56.0
9,10/10/2016,52248,"35,124,293",107487.0,"68,266,761",,,2013,,,,,,201664.0,163.0
10,10/11/2016,58754,"35,183,047",113228.0,"68,379,989",,,1172,,,,,,201761.0,142.0
11,10/12/2016,57497,"35,240,544",119851.0,"68,499,840",,,1170,,,,,,201880.0,153.0
12,10/13/2016,61209,"35,301,753",117523.0,"68,617,363",,,1064,,,,,,201984.0,168.0
13,10/14/2016,60561,"35,362,314",123000.0,"68,740,363",,,1592,,,,,,202090.0,183.0
14,10/15/2016,51991,"35,414,305",138233.0,"68,878,596",,,3904,,,,,,202215.0,207.0
15,10/16/2016,48866,"35,463,171",126550.0,"69,005,146",,,3195,,,,,,202343.0,172.0
16,10/17/2016,62649,"35,525,820",132131.0,"69,137,277",,,1447,,,,,,202502.0,236.0
17,10/18/2016,68224,"35,594,044",143635.0,"69,280,912",,,1656,,,,,,202653.0,194.0
18,10/19/2016,69758,"35,663,802",145347.0,"69,426,259",,,1902,,,,,,202772.0,164.0
19,10/20/2016,63668,"35,727,470",131686.0,"69,557,945",,,1377,,,,,,202893.0,198.0
20,10/21/2016,40865,"35,768,335",80787.0,"69,638,732",,,724,,,,,,202960.0,102.0
21,10/22/2016,25301,"35,793,636",55557.0,"69,694,289",,,658,,,,,,203019.0,45.0
22,10/23/2016,41462,"35,835,098",99878.0,"69,794,167",,,2616,,,,,,203137.0,134.0
23,10/24/2016,55254,"35,890,352",106893.0,"69,901,060",,,1145,,,,,,203269.0,146.0
24,10/25/2016,52667,"35,943,019",96848.0,"69,997,908",,,716,,,,,,203349.0,102.0
25,10/26/2016,52466,"35,995,485",103870.0,"70,101,778",,,809,,,,,,203410.0,85.0
26,10/27/2016,21054,"36,016,539",39660.0,"70,141,438",,,101,,,,,,203449.0,23.0
27,10/28/2016,46233,"36,062,772",89857.0,"70,231,295",,,766,,,,,,203492.0,111.0
28,10/29/2016,42513,"36,105,285",103274.0,"70,334,569",,,2615,,,,,,203579.0,153.0
29,10/30/2016,37760,"36,143,045",107572.0,"70,442,141",,,2971,,,,,,203697.0,114.0
